"1.產品代號","2.產品名稱","3.產品名稱延長(次品名)","4.平均成本","5.銷售單價一","6.銷售單價二","7.銷售單價三","8.銷售單價四","9.最低售價","10.建議售價","11.備註","12.固定安全量","13.安全量是否自動計算","14.安全量自動計算天數","15.採購系數","16.自動安全量","17.是否依安全量採購","18.安全量採購倍數","19.列入自動轉採購","20.驗貨列出","21.撿貨單列出","22.EAN13碼","23.Code128","24.外部碼","25.顏色","26.尺寸","27.供應廠商代號","28.預估成本","評估成本單價","29.產地國別","30.保存期限天數","31.即期品","32.到期通知天數","33.數量為零自動下架","34.若有下採購單自動上架","35.持續上架","36.停止上架","37.第一次進貨自動上架","38.促銷品","39.不允許客戶下架","40.上架日期區間起","41.上架日期區間迄","42.通知採購1","43.通知採購2","44.通知採購3","45.通知採購4","46.所有數字按照比例升降","47.每層的銷售單價1","48.每層的銷售單價2","49.每層的銷售單價3","50.每層的銷售單價4","51.本產品只上經銷商網站(B2B)","52.店長推薦","53.簡要說明1","54.簡要說明2","55.簡要說明3","56.網路建議售價","57.建立日期","58.缺貨到貨天數","59.網路最低價","60.相同類別排序為前","61.預定到貨日期","62.網站顯示實際庫存","63.預購日期區間起","64.預購日期區間迄","65.促銷數量","66.促銷品金額","67.促銷敘述","68.B品區數量","69.B品售價","70.B品敘述","71.經銷商特價","72.經銷商特價有效日期區間起","73.經銷商特價有效日期區間訖","74.網路特價","75.網路特價有效日期區間起","76.網路特價有效日期區間訖","77.促銷日期/紅利可調整倍數","78.促銷日期結束然後調回幾倍","79.促銷日期有效日期區間起","80.促銷日期有效日期區間訖","81.POS特價(含稅)","82.POS特價日期起","83.POS特價日期迄","84.進貨預設分倉","85.銷貨預設分倉","86.發票明細名稱","87.溫層代號 0:常溫1:冷藏2:冷凍","88.稅別 1:應稅2:零稅3:免稅","89.單品重量(公斤)","90.單品體積(長)cm","91.單品體積(寬)cm","92.單品體積(高)cm","93.包裝重量(公斤)","94.包裝體積(長)cm","95.包裝體積(寬)cm","96.包裝體積(高)cm","97.成箱重量(公斤)","98.成箱體積(長)cm","99.成箱體積(寬)cm","100.成箱體積(高)cm","101.最低訂購量","102.包裝數量","103.裝箱數量","104.列入批次轉出貨","105.關稅","106.API庫存同步-YAHOO購物中心","107.API庫存同步-YAHOO超級商城","108.API庫存同步-MOMO購物中心","109.API庫存同步-MOMO摩天商城","110.API庫存同步-91APP","111.採購連結","112.新品異動日期(民國年/月/日)","113.允許子件變更","114.商品採購備註","115.類別代碼蝦皮","116.類別代碼露天","117.類別代碼Yahoo拍賣","海關編碼(英數11碼)","內部備註","材質","包裝方式","庫存總數量"
="000052",(A)瑪利歐3D世界+狂怒世界(中),,"925.9052991267","1390","1340","0","0","0","1390",,"25","0","90","0","0","0","1","1","1","1",,="000052",,,,="05","0","925.9052991267",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"29"
="000053",(C)植物大戰殭屍(中),,"770","990","960","0","0","0","990",,"4","0","90","0","0","0","1","1","1","1",,="000053",,,,="04","0","770",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000054",(B)胡鬧搬家1代(中),,"300","790","760","0","0","0","790",,"4","0","90","0","0","0","1","1","1","1",,="000054",,,,="11","0","300",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000055",(C)薩爾達無雙:災厄啟示錄(中),,"1091.038961039","1390","1340","0","0","0","1390",,"4","0","90","0","0","0","1","1","1","1",,="000055",,,,="19","0","1091.038961039",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"5"
="000056",(A)薩爾達傳說:曠野之息(中),,"1234.7553519543","1690","1640","0","0","0","1690",,"20","0","90","0","0","0","1","1","1","1",,="000056",,,,="50","0","1234.7553519543",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"36"
="000058",(C)魔物獵人:崛起(中),,"695.3157894736","1290","1240","0","0","0","1290",,"7","0","90","0","0","0","1","1","1","1",,="000058",,,,="25","0","695.3157894736",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000059",(A)瑪利歐網球ACE(中),,"1150.25","1390","1340","0","0","0","1390",,"4","0","90","0","0","0","1","1","1","1",,="000059",,,,="23","0","1150.25",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000060",(A)瑪利歐U豪華版(中),,"1071.9646836987","1390","1340","0","0","0","1390",,"25","0","90","0.9","0","0","1","1","1","1",,="000060",,,,="50","0","1071.9646836987",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"24"
="000062",(A)路易吉洋樓3(中),,"888.4691811683","1390","1340","0","0","0","1390",,"25","0","90","0.1","0","0","1","1","1","1",,="000062",,,,="05","0","888.4691811683",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"15"
="000064",(A)寶可夢:劍(中),,"1057.1322751323","1390","1340","0","0","0","1390",,"4","0","90","0","0","0","1","1","1","1",,="000064",,,,="05","0","1057.1322751323",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"9"
="000065",(A)寶可夢:盾(中),,"1072.3144856515","1390","1340","0","0","0","1390",,"4","0","90","0","0","0","1","1","1","1",,="000065",,,,="05","0","1072.3144856515",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"10"
="000066",(A)世界遊戲大全51(中),,"492.9625297032","1090","1060","0","0","0","1090",,"4","0","90","0","0","0","1","1","1","1",,="000066",,,,="05","0","492.9625297032",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"10"
="000067",(A)皮克敏3豪華版(中),,"770.4280536694","1390","1340","0","0","0","1390",,"4","0","90","0","0","0","1","1","1","1",,="000067",,,,="05","0","770.4280536694",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"7"
="000068",(A)任天堂明星大亂鬥(中),,"807.216454099961","1450","1400","0","0","0","1450",,"25","0","90","0","0","0","1","1","1","1",,="000068",,,,="05","0","807.216454099961",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"24"
="000070",(A)超級瑪利歐派對(中),,"922.1119063478","1390","1340","0","0","0","1390",,"25","0","90","0","0","0","1","1","1","1",,="000070",,,,="05","0","922.1119063478",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"29"
="000073",(B)迪士尼嘉年華TsumTsum,,"890","1290","1250","0","0","0","1290",,"1","0","90","0","0","0","1","1","1","1",,="000073",,,,="11","0","890",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000079",(E)空洞騎士(簡中),,"734.7216","1090","1060","0","0","0","1090",,"6","0","90","0","0","0","1","1","1","1",,="000079",,,,="03","0","734.7216",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"4"
="000084",(D)勇者鬥惡龍11s(中),,"1121","1590","1540","0","0","0","1590",,"3","0","90","0","0","0","1","1","1","1",,="000084",,,,="11","0","1121",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000085",(A)神臂鬥士ARMS(中),,"1190","1490","1440","0","0","0","1490",,"0","0","90","0","0","0","1","1","1","1",,="000085",,,,="03","0","1190",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000087",(B)體感嘉年華(中)  無體感,,"560","890","860","0","0","0","890",,"1","0","90","0","0","0","1","1","1","1",,="000087",,,,="19","0","560",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"1"
="000092",廢料,,"1180","800","800","0","0","0","800",,"0","0","90","0","0","0","1","1","1","1",,="000092",,,,,"0","1180",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000094",(E)NS巫師3(中),,"772.43125","1490","1440","0","0","0","1490",,"7","0","90","0","0","0","1","1","1","1",,="000094",,,,="23","0","772.43125",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000099",(B)火影忍者終極風暴4(中)#慕留人傳,,"981.1975378788","1390","1340","0","0","0","1390",,"10","0","90","0","0","0","1","1","1","1",,="000099",,,,="21","0","981.1975378788",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"8"
="000100",(B)真人快打11(簡中)#需更新30GB,,"600","990","960","0","0","0","990",,"0","0","90","0","0","0","1","1","1","1",,="000100",,,,="11","0","600",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000101",(D)牧場物語:橄欖鎮(中),,"769.9965","990","960","0","0","0","990",,"0","0","90","0","0","0","1","1","1","1",,="000101",,,,="05","0","769.9965",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"5"
="000102",(E)刺客教條:逆命合輯(中),,"581.844893980708","990","960","0","0","0","990",,"3","0","90","0","0","0","1","1","1","1",,="000102",,,,="03","0","581.844893980708",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"4"
="000103",(E)芬尼克斯傳說(中),,"275","790","740","0","0","0","790",,"1","0","90","0","0","0","1","1","1","1",,="000103",,,,="15","0","275",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000104",(A)集合吧!動物森友會(中),,"894.2774542772","1390","1340","0","0","0","1390",,"25","0","90","0","0","0","1","1","1","1",,="000104",,,,="05","0","894.2774542772",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"25"
="000105",廢料,,"1230","1390","1340","0","0","0","1390",,"1","0","90","0","0","0","1","1","1","1",,="000105",,,,,"0","1230",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000106",(E)小小夢魘1(中),,"492.952","890","860","0","0","0","890",,"6","0","90","0","0","0","1","1","1","1",,="000106",,,,="25","0","492.952",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"3"
="000107",(A)薩爾達傳說:織夢島(中),,"1090","1390","1340","0","0","0","1390",,"4","0","90","0","0","0","1","1","1","1",,="000107",,,,="48","0","1090",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"6"
="000111",#NS1 (紫橘)Joycon原廠控制器,,"1520.5769230769","1990","1940","0","0","0","1990",,"0","0","90","0","0","0","1","1","1","1",,="000111",,,,="05","0","1520.5769230769",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"36"
="000112",#NS1 (藍黃)Joycon原廠控制器,,"1489.5978095978","1990","1940","0","0","0","1990",,"0","0","90","0","0","0","1","1","1","1",,="000112",,,,="05","0","1489.5978095978",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"52"
="000113",#NS1 (紅藍)Joycon原廠控制器,,"1466.875","1990","1940","0","0","0","1990",,"0","0","90","0","0","0","1","1","1","1",,="000113",,,,="05","0","1466.875",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"16"
="000114",#NS1 (綠粉)Joycon原廠控制器,,"1568.75","1990","1940","0","0","0","1990",,"0","0","90","0","0","0","1","1","1","1",,="000114",,,,="05","0","1568.75",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"11"
="000115",#NS1 原廠Pro控制器(黑),,"1231.6862745098","1690","1640","0","0","0","1690",,"0","0","90","0","0","0","1","1","1","1",,="000115",,,,="05","0","1231.6862745098",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"10"
="000116",Switch紅藍主機(電力加強版),,"4500","8000","8000","0","0","0","8000",,"0","0","90","0","0","0","1","1","1","1",,="000116",,,,="15","0","4500",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000118",Switch動物森友會主機(電力加強版),,"6500","8000","8000","0","0","0","8000",,"0","0","90","0","0","0","1","1","1","1",,="000118",,,,="15","0","6500",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.22,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.22,"0",,,,,,,,,"0"
="000120",廢料,,"9000","8980","9500","0","0","0","8980",,"0","0","90","0","0","0","1","1","1","1",,="000120",,,,,"0","9000",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000121",廢料,,"697","1090","990","891","0","0","1090",,"0","0","90","0","0","0","1","1","1","1",,="000121",,,,="08","0","697",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000122",廢料,,"800","1090","990","0","0","0","1090",,"0","0","90","0","0","0","1","1","1","1",,="000122",,,,,"0","800",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000123",廢料,,"656","1090","990","765","0","0","1090",,"0","0","90","0","0","0","1","1","1","1",,="000123",,,,="08","0","656",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000125",廢料,,"670.625","990","890","0","0","0","990",,"0","0","90","0","0","0","1","1","1","1",,="000125",,,,,"0","670.625",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000126",廢料,,"635","1090","990","0","0","0","1090",,"0","1","15","0","0","0","1","1","1","1",,="000126",,,,,"0","635",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,112.05.22,"0",,,,,,,,,"0"
="000127",廢料,,"643","1090","990","0","0","0","1090",,"0","0","90","0","0","0","1","1","1","1",,="000127",,,,="08","0","643",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000129",廢料,,"634","890","790","0","0","0","890",,"0","0","90","0","0","0","1","1","1","1",,="000129",,,,="08","0","634",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",112.05.11,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",,112.05.11,"0",,,,,,,,,"0"
="000130",廢料,,"627","1090","990","0","0","0","1090",,"0","1","15","0","0","0","1","1","1","1",,="000130",,,,,"0","627",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,112.05.22,"0",,,,,,,,,"0"
